"Participant_ID","Progress","Duration_Seconds","Finished","Age","Uni","Full_Part","PTY","PTY_Other","Course_Duration","Current_Year","Course_Name","Gender","Perception_1","Perception_2","Perception_3","Perception_4","Perception_5","Perception_6","Perception_7","Perception_8","Perception_9","Perception_10","Perception_11","Perception_12","Perception_13","Perception_14","Perception_15","Perception_16","Awareness_1","Awareness_2","Awareness_3","Awareness_4","Awareness_5","Awareness_6","Awareness_7","Awareness_8","Experience_1","Experience_2","Experience_3","Experience_4","Experience_5","Experience_6","Experience_7","Experience_8","Knowledge_1","Knowledge_2","Knowledge_3","Knowledge_4","Knowledge_5","Knowledge_6","Knowledge_7","Knowledge_8","crisis_aware","crisis_learnt","understanding_crisis","os_explain","os_learnt","applicability","comments","include","exclude","UKRN","timepoint","ID","crisis_explain","Perception_Score_Total","Perception_Score_Mean","Knowledge_Score_Total","Knowledge_Score_Mean","Awareness_Score_Total","Experience_Score_Total","Perception_Completed","Awareness_Completed","Experience_Completed","Knowledge_Completed","crisis_aware_Completed","crisis_learnt_Completed","os_explain_Completed","os_learnt_Completed","applicability_Completed","crisis_explain_Completed"
"KV0346","98",251934,"FALSE","20","UNI11","Full-time","No","","3","Year 1","Psychology and child development ","female ",2,-1,1,-2,2,2,2,-2,2,-2,2,2,0,-2,0,-2,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,-1,-1,1,-1,-1,1,1,1,1,"That some scientific studies are impossible to replicate for a number of reasons, for example ",1,0,1,"",1,0,"Non-UKRN",2,712,0,4,0.25,0,0,5,4,1,1,1,1,1,1,1,1,1,1
"KW7251","100",2049,"TRUE","19","UKRN08","Full-time","No","","2","Year 2","Psychology with Criminology","Female",-1,1,1,1,0,0,-1,-1,2,0,1,2,1,-1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,2,2,1,-1,-1,1,1,-1,1,1,"That many scientific studies are difficult or impossible to replicate or reproduce.",1,1,1,"",1,0,"UKRN",2,141,0,5,0.3125,4,0.5,8,3,1,1,1,1,1,1,1,1,1,1
"KW8163","100",814,"TRUE","27","UKRN08","Full-time","No","","3","Year 2","Psychology with Criminology","Female",2,2,0,0,0,0,2,2,2,-2,0,2,0,2,0,-2,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,2,2,0,0,-2,-1,0,0,1,1,"The issue that a lot of studies in psychology cannot be replicated.",0,0,1,"",1,0,"UKRN",2,61,0,10,0.625,1,0.125,4,3,1,1,1,1,1,1,1,1,1,1
"LB1091","100",823,"TRUE","29","UKRN08","Full-time","No","","3","Year 2","Psychology","Male",2,2,0,2,2,2,2,0,2,-2,2,2,2,-2,2,-2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,-2,2,2,-2,-2,2,0,1,1,"It is an ongoing methodological crisis in which it has been found that many scientific studies are difficult to replicate or reproduce. ",1,1,1,"",1,0,"UKRN",2,109,0,16,1,2,0.25,8,0,1,1,1,1,1,1,1,1,1,1
"LB4637","100",1538,"TRUE","18","UNI10","Full-time","No","","3","Year 1","Psychology with Creative Writing ","Female",1,2,0,2,0,1,1,1,1,1,-1,1,0,-1,-1,-1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,-1,1,0,1,0,NA,"",0,0,1,"",1,0,"Non-UKRN",2,466,NA,7,0.4375,4,0.5,3,2,1,1,1,1,1,0,1,1,1,1
"LB6698","100",834,"TRUE","19","UKRN08","Full-time","No","","4","Year 1","Psychology with Criminology Foundation Year ","Male ",2,2,1,1,1,1,1,1,1,0,0,0,0,-1,-2,-1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,-1,-2,-1,-1,0,0,NA,"",1,0,1,"",1,0,"UKRN",2,149,NA,7,0.4375,-3,-0.375,3,0,1,1,1,1,1,0,1,1,1,1
"LB9263","98",3188,"FALSE","21","UNI50","Full-time","Yes","","3","Placement Year","Psychology with Forensic Psychology ","Female ",1,1,1,1,1,1,1,2,0,-2,1,1,1,-1,0,-1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,-1,-2,0,0,1,0,NA,"",0,0,0,"",1,0,"Non-UKRN",2,444,NA,8,0.5,3,0.375,2,0,1,1,1,1,1,0,1,1,1,1
"LC0390","100",597,"TRUE","20","UKRN01","Full-time","Yes","","4","Year 2","Psychology","Female",1,2,2,2,-1,0,1,1,-2,-2,1,2,2,-2,-2,-1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,-1,1,-1,-2,-1,1,1,0,0,NA,"",1,0,1,"",1,0,"UKRN",2,319,NA,4,0.25,-2,-0.25,3,1,1,1,1,1,1,0,1,1,1,1
"LC2796","100",1613,"TRUE","23","UNI10","Full-time","No","","3","Final Year","psychology","female",2,2,0,2,0,0,1,-2,0,-2,2,2,-1,2,-1,-1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,2,1,0,-1,1,-2,2,0,0,NA,"",1,0,1,"",1,0,"Non-UKRN",2,332,NA,6,0.375,3,0.375,2,4,1,1,1,1,1,0,1,1,1,1
"LC4786","100",1742,"TRUE","21","UNI10","Full-time","No","","3","Final Year","BSc (Hons) Psychology and Criminology","Female",1,1,0,1,2,2,2,2,1,1,2,1,0,-1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,2,-2,1,1,1,1,0,NA,"",0,0,1,"",1,0,"Non-UKRN",2,328,NA,17,1.0625,6,0.75,4,2,1,1,1,1,1,0,1,1,1,1
"LE8209","100",2481,"TRUE","19","UKRN08","Full-time","No","","3","Year 1","Criminology with psychology","female",1,1,0,1,0,1,0,0,0,1,1,2,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,-1,-1,0,1,0,1,1,"not sure",0,0,0,"",1,0,"UKRN",2,157,0,7,0.4375,1,0.125,1,2,1,1,1,1,1,1,1,1,1,1
"lf0250","100",785,"TRUE","23","UNI73","Full-time","No","","4","Final Year","BSc psychology","female",1,1,1,2,1,2,2,1,2,2,1,2,0,1,-1,-1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,-1,-1,2,1,1,1,0,"The idea that fundamental/pioneering studies from previous decades, ones we often use as a reference for current research, are not replicable in modern times. ",0,0,1,"",1,0,"Non-UKRN",2,271,0,17,1.0625,5,0.625,4,6,1,1,1,1,1,1,1,1,1,1
"LF0348","100",1425,"TRUE","41","UNI74","Full-time","No","","2","Year 1","BSc Psychology","Female",1,1,0,1,0,0,2,2,1,0,1,1,0,1,-1,-1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,-1,0,1,1,0,0,NA,"",1,0,1,"",1,0,"Non-UKRN",2,377,NA,9,0.5625,4,0.5,5,1,1,1,1,1,1,0,1,1,1,1
"LH1679","100",787,"TRUE","18","UNI19","Full-time","No","","3","Year 1","psychology","Female",-1,-1,1,2,2,1,2,-1,2,1,-1,2,0,-1,0,-1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,-1,-1,0,1,0,0,NA,"",0,0,1,"",1,0,"Non-UKRN",2,483,NA,7,0.4375,1,0.125,4,1,1,1,1,1,1,0,1,1,1,1
"lh1815","100",791,"TRUE","20","UKRN08","Full-time","Yes","","3","Year 2","Psychology with Criminology","Female",0,1,-1,-1,2,0,2,2,1,-1,2,2,1,-1,-1,-1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,2,0,-2,-1,1,1,1,1,"when previous research is replicated and that research has been altered to get the desired results and thenpunblished without an academic journal proofing this first",1,0,0,"",1,0,"UKRN",2,14,0,7,0.4375,1,0.125,5,0,1,1,1,1,1,1,1,1,1,1
"LH2199","98",3689,"FALSE","19","UNI72","Full-time","Other (Please specify)","10 hours worth of placement","3","Year 2","Psychology and Counselling","Female",-1,2,-1,-2,-1,0,-1,2,-1,-2,1,1,1,1,-1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,-1,-1,0,-1,-1,1,1,-1,0,NA,"",1,0,1,"",1,0,"Non-UKRN",2,354,NA,-1,-0.0625,-3,-0.375,5,3,1,1,1,1,1,0,1,1,1,1
"LH3530","100",1591,"TRUE","19","UNI73","Full-time","No","","3","Year 2","Psychology","Female",2,2,2,1,1,1,2,2,2,-2,1,2,1,-1,0,-2,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,-2,2,1,1,-2,-2,2,2,0,NA,"",0,1,1,"",1,0,"Non-UKRN",2,246,NA,14,0.875,2,0.25,4,4,1,1,1,1,1,0,1,1,1,1
"LH4244","100",895,"TRUE","21","UKRN04","Full-time","No","","3","Final Year","Psychology BSC ","Female ",1,-1,-1,2,1,1,1,1,1,-2,1,2,1,1,-1,-1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,2,2,-1,-1,-1,1,1,1,1,1,"When you replicate and reproduce a poorly done study ",1,1,1,"",1,0,"UKRN",2,400,0,7,0.4375,4,0.5,8,5,1,1,1,1,1,1,1,1,1,1
"LH6439","100",4998,"TRUE","21","UKRN01","Full-time","Yes","","4","Year 2","Psychology BSc (Hons)","Female",1,1,0,1,-1,0,1,1,1,-2,2,2,0,-1,-1,-1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,1,1,1,0,"psychological studies difficult/ unable to be replicated",0,1,1,"",1,0,"UKRN",2,89,0,4,0.25,-1,-0.125,4,0,1,1,1,1,1,1,1,1,1,1
"Lh9126","100",965,"TRUE","18","UNI06","Full-time","Yes","","4","Year 1","Psychology bsc ","Female",1,0,1,-1,1,1,2,1,1,-1,1,-1,0,-1,1,-1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,2,1,1,-1,-1,1,0,1,1,1,"The replication of research studies by other researchers ",0,0,1,"",1,0,"Non-UKRN",2,707,0,5,0.3125,4,0.5,2,6,1,1,1,1,1,1,1,1,1,1
"LJ3705","100",1769,"TRUE","19","UNI72","Full-time","No","","3","Year 1","BA HONS Sport and Psychology ","Female ",1,2,0,1,1,1,2,2,2,1,2,1,0,0,-1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,-1,0,-1,-1,1,2,0,0,NA,"",0,0,1,"",1,0,"Non-UKRN",2,272,NA,16,1,1,0.125,5,2,1,1,1,1,1,0,1,1,1,1
"LK2705","100",1454,"TRUE","21","UKRN04","Full-time","No","","3","Year 2","BSc Criminology and Psychology","Female",2,2,1,-1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,-1,1,1,1,1,-1,1,0,NA,"",1,1,1,"",1,0,"UKRN",2,373,NA,12,0.75,4,0.5,5,2,1,1,1,1,1,0,1,1,1,1
"LL5771","100",3092,"TRUE","20","UNI19","Full-time","No","","3","Year 1","Psychology","Female",2,1,1,1,1,0,-1,-1,1,2,2,2,0,-1,1,-1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,-1,-2,1,-1,0,1,1,"The replication crisis means that the results of a certain study can not be reproduced. This can cause problems in the reliability of the study. ",0,0,1,"",1,0,"Non-UKRN",2,630,1,10,0.625,-1,-0.125,5,2,1,1,1,1,1,1,1,1,1,1
"LM1024","100",820,"TRUE","19","UNI10","Full-time","No","","3","Year 1","Bsc hons psychology ","Female ",1,1,0,1,1,1,1,1,1,1,1,1,0,1,-1,-1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,-1,1,1,-1,-1,1,1,1,1,0,"The reliability of findings and research to reproduce these findings ",0,0,1,"",1,0,"Non-UKRN",2,322,0,10,0.625,2,0.25,6,2,1,1,1,1,1,1,1,1,1,1
"LM1808","100",1225,"TRUE","20","UKRN01","Full-time","Yes","","4","Placement Year","Psychology","Female",0,1,2,0,2,2,2,2,2,-2,2,2,2,2,-1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,1,1,1,1,"This is the idea that research that has been replicated is unable to yield the same results as they did in the original study.",0,1,1,"",1,0,"UKRN",2,90,1,18,1.125,8,1,5,0,1,1,1,1,1,1,1,1,1,1
"LM5442","100",761,"TRUE","40","UNI75","Full-time","No","","3","Final Year","Bsc psychology ","Female ",2,2,1,1,2,0,1,-1,2,-2,2,2,-1,2,-1,-1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,2,2,0,-1,-2,-1,1,2,1,0,"The difficulty to replicate studies.",1,0,0,"",1,0,"Non-UKRN",2,437,0,11,0.6875,3,0.375,3,5,1,1,1,1,1,1,1,1,1,1
"LM5983","100",876,"TRUE","22","UNI80","Full-time","Yes","","4","Final Year","Applied Psychology ","Female",2,2,1,2,1,1,1,1,1,1,1,2,1,1,2,-1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,2,1,0,1,1,"Not been replicating data and instead citing results that may not be reliable",1,0,1,"",1,0,"Non-UKRN",2,667,1,19,1.1875,7,0.875,6,6,1,1,1,1,1,1,1,1,1,1
"LN7228","100",662,"TRUE","19","UKRN08","Full-time","No","","4","Year 1","Criminology with Psychology (with foundation year)","Female",2,2,0,-2,2,2,2,2,2,-1,2,2,0,-1,-2,-2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,-1,-2,-2,1,2,1,0,NA,"",0,0,1,"",1,0,"UKRN",2,73,NA,10,0.625,3,0.375,2,1,1,1,1,1,1,0,1,1,1,1
"LP2132","100",721,"TRUE","18","UNI19","Full-time","No","","3","Year 1","BA Honours Psychology ","Female ",-1,2,-1,-1,1,1,2,1,1,-2,2,2,0,0,-1,-2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,2,1,-2,-1,2,-1,1,1,"Not good for buliding trust and reputation for psychological research. ",0,1,1,"",1,0,"Non-UKRN",2,471,0,4,0.25,4,0.5,4,0,1,1,1,1,1,1,1,1,1,1
"LP2843","100",3640,"TRUE","19","UKRN01","Full-time","No","","3","Year 1","Psychology BSc","Male",1,1,1,1,1,1,1,1,1,-2,1,2,1,2,-1,-1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,-1,-1,1,1,1,1,0,"There are problems in being able to replicate studies ",1,0,1,"",1,0,"UKRN",2,316,0,11,0.6875,4,0.5,5,1,1,1,1,1,1,1,1,1,1,1
"LP6708","100",944,"TRUE","33","UKRN08","Full-time","Yes","","4","Placement Year","Psychology with criminology with foundation year ","F",2,2,1,1,0,0,2,2,2,2,1,2,2,1,-1,-1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,1,-1,1,1,0,1,1,"a lack of replication (the ability to repeat studies and find similar results to the original) implying the original studies were not scientifically sound ",1,1,1,"",1,0,"UKRN",2,43,1,18,1.125,6,0.75,5,1,1,1,1,1,1,1,1,1,1,1
"LP8635","100",1397,"TRUE","21","UNI11","Full-time","No","","3","Year 2","Psychology","female",1,2,0,1,0,1,1,-1,0,-2,2,1,0,1,-2,-2,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,-2,1,1,1,1,1,"Studies are difficult to replicate",0,0,1,"",1,0,"Non-UKRN",2,691,0,3,0.1875,3,0.375,2,6,1,1,1,1,1,1,1,1,1,1
"LR0801","100",33386,"TRUE","19","UNI75","Full-time","No","","3","Year 1","Psychology","Male",1,1,0,1,0,2,1,-1,1,-1,1,2,1,-1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,-2,1,2,-1,1,1,-1,0,1,0,"that some studies are near enough impossible to reproduce",0,1,1,"have a nice day:)",1,0,"Non-UKRN",2,447,0,10,0.625,1,0.125,6,2,1,1,1,1,1,1,1,1,1,1
"LS0336","100",1161,"TRUE","19","UNI19","Full-time","No","","3","Year 1","BCs Hon Psychology","Female ",2,1,1,1,0,2,1,1,0,2,2,2,1,-1,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-2,0,1,1,0,1,1,"A methodological crisis where psychological studies especially before 2012, where unreplicable and therefore the reliability of the studies could not be tested",0,0,1,"",1,0,"Non-UKRN",2,407,0,13,0.8125,-2,-0.25,3,0,1,1,1,1,1,1,1,1,1,1
"LS4306","100",2187,"TRUE","19","UNI19","Full-time","No","","3","Year 1","Psychology Bsc","Female",2,2,2,-1,-1,1,1,-2,2,-2,2,2,2,-1,0,-2,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,2,0,2,2,-2,-1,2,-1,1,1,"data produced by a researcher is not reliable or accurate which means that it is unable to be replicated.",0,0,1,"",1,0,"Non-UKRN",2,409,1,7,0.4375,4,0.5,4,3,1,1,1,1,1,1,1,1,1,1
"LS4458","100",1248,"TRUE","20","UKRN08","Full-time","No","","3","Year 1","Psychology","Female",2,0,1,-2,1,1,1,-1,2,0,2,-1,2,-1,0,-1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,2,1,-1,-1,1,2,1,1,"Researchers are unable to replicate certain studies because those same studies have been fabricated to look like an interesting finding so it can get published. Now there are ways to prevent this from happening, so findings from research studies are genuine and can be replicated later on.",1,1,1,"",1,0,"UKRN",2,69,0,6,0.375,5,0.625,1,5,1,1,1,1,1,1,1,1,1,1
"LS6626","100",1222,"TRUE","20","UNI72","Full-time","Yes","","3","Year 2","Psychology and Counselling","F",2,2,0,2,0,2,2,-1,-2,1,1,2,1,1,0,-1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,-1,1,1,0,NA,"",0,0,1,"",1,0,"Non-UKRN",2,275,NA,12,0.75,3,0.375,8,0,1,1,1,1,1,0,1,1,1,1
"LS8494","98",844,"FALSE","20","UKRN01","Full-time","No","","3","Final Year","Psychology BSc","female",1,1,1,-1,0,0,-1,-1,-1,0,0,1,1,0,-1,-1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,-1,0,0,NA,"",1,0,0,"",1,0,"UKRN",2,224,NA,-1,-0.0625,2,0.25,5,2,1,1,1,1,1,0,1,1,1,1
"LS9834","100",632,"TRUE","19","UKRN01","Full-time","Yes","","4","Year 1","Psychology","Female",2,2,-1,-1,1,1,1,-1,-1,-1,2,2,0,-1,-2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,1,-1,-1,-2,-1,1,1,1,1,"Many studies cannot be reproduced and therefore lack reliability.",1,0,1,"",1,0,"UKRN",2,17,0,3,0.1875,0,0,8,0,1,1,1,1,1,1,1,1,1,1
"LT0888","100",963,"TRUE","19","UNI58","Full-time","Yes","","3","Year 1","Psychology with Criminology ","Female",1,1,-1,-1,-1,0,1,-2,-1,-1,1,1,1,-1,-1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,-2,-1,1,-1,-1,-1,1,0,1,1,"Repeating a study to ensure that the results match previous studies ",1,1,1,"",1,0,"Non-UKRN",2,392,0,-3,-0.1875,-4,-0.5,4,5,1,1,1,1,1,1,1,1,1,1
"LT1819","100",1191,"TRUE","19","UNI06","Full-time","Other (Please specify)","Not currently, but considering transferring to the placement year course","3","Year 1","Psychology ","Female",2,1,1,2,1,2,2,1,2,2,1,2,2,1,0,-1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,2,1,-1,1,1,0,1,1,"The replication crisis refers to the problem that when many old studies are replicated, their findings are not consistent. Therefore, the accuracy of these previous findings are questionable.",1,1,1,"",1,0,"Non-UKRN",2,539,1,21,1.3125,6,0.75,6,2,1,1,1,1,1,1,1,1,1,1
"LT3806","100",704,"TRUE","19","UKRN08","Full-time","Yes","","4","Year 2","Psychology BSc","Female",2,1,-1,-1,0,1,1,1,1,1,1,1,1,0,-1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,-1,-1,0,-1,1,1,1,"Low levels of replication in research",0,0,1,"",1,0,"UKRN",2,98,0,9,0.5625,1,0.125,3,3,1,1,1,1,1,1,1,1,1,1
"LT6555","100",1260,"TRUE","20","UNI06","Full-time","No","","3","Year 1","Psychology ","Female",1,0,1,-1,0,1,1,-1,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,1,1,"It’s crazy how much can be fake news",0,0,1,"",1,0,"Non-UKRN",2,558,0,9,0.5625,1,0.125,0,0,1,1,1,1,1,1,1,1,1,1
"LT9745","100",1309,"TRUE","20","UKRN01","Full-time","Yes","","4","Year 2","BSc Psychology","Female",1,1,0,1,0,1,-1,1,0,-1,1,1,-1,1,-1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,-1,-1,1,0,1,0,1,1,1,0,"Some psychology phenomenon is unique to a particular scenario and so it can be difficult to replicate/ reproduce those exact findings to generalise to produce solid theory",0,0,1,"",1,0,"UKRN",2,120,0,5,0.3125,2,0.25,3,5,1,1,1,1,1,1,1,1,1,1
"LW1834","100",747,"TRUE","18","UNI06","Full-time","No","","3","Year 1","Psychology","Female",1,2,0,1,1,1,2,2,1,0,0,2,2,-1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,2,0,1,1,0,-1,1,0,1,1,"Whereby many studies are difficult or merely impossible to replicate/ provide the same findings nowadays in comparison to before. ",0,1,0,"",1,0,"Non-UKRN",2,568,0,14,0.875,4,0.5,3,2,1,1,1,1,1,1,1,1,1,1
"LW3685","100",1089,"TRUE","19","UKRN01","Full-time","Yes","","4","Year 2","Psychology ","Female",1,1,1,1,0,-1,-1,-1,0,0,1,2,1,-1,-1,-1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,-2,-1,1,0,-1,0,NA,"",0,0,0,"",1,0,"UKRN",2,222,NA,2,0.125,0,0,4,4,1,1,1,1,1,0,1,1,1,1
"LW4555","100",792,"TRUE","19","UKRN01","Full-time","Yes","","4","Year 2","Psychology","Male",2,2,1,2,2,1,2,2,1,1,1,2,1,-2,-1,-1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,2,2,2,-1,-1,2,1,2,0,NA,"",0,0,1,"",1,0,"UKRN",2,97,NA,16,1,9,1.125,4,2,1,1,1,1,1,0,1,1,1,1
"LW6492","100",775,"TRUE","18","UNI06","Full-time","No","","3","Year 1","Psychology","Male",2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,-2,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,2,-2,2,0,-2,1,2,-2,1,1,"A methodological crisis in which researchers find many results of previous research to be difficult to replicate / reproduce the same findings again",1,1,1,"",1,0,"Non-UKRN",2,273,1,25,1.5625,1,0.125,5,2,1,1,1,1,1,1,1,1,1,1
"LW7050","100",759,"TRUE","27","UNI08","Full-time","No","","3","Year 2","Psychology ","Female",2,2,1,2,1,1,1,0,1,2,2,2,2,2,-1,-1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,2,2,2,1,1,1,1,1,1,"Lack of replicating studies ",0,0,1,"",1,0,"Non-UKRN",2,303,0,19,1.1875,12,1.5,2,3,1,1,1,1,1,1,1,1,1,1
"M H8584","100",1648,"TRUE","18","UNI06","Full-time","Yes","","4","Year 1","PSYCHOLOGY","FEMALE",0,2,2,-2,0,-1,-1,0,2,1,-1,-2,2,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,-1,1,-1,1,2,1,-1,1,0,NA,"",0,0,0,"NO",1,0,"Non-UKRN",2,576,NA,4,0.25,3,0.375,4,5,1,1,1,1,1,0,1,1,1,1
"MA","100",644,"TRUE","21","UNI06","Full-time","No","","3","Year 2","Psychology","Female ",0,-1,1,0,1,-1,0,-1,0,0,1,0,1,-1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,-1,1,0,NA,"",0,0,0,"",1,0,"Non-UKRN",2,603,NA,0,0,1,0.125,8,0,1,1,1,1,1,0,1,1,1,1
"Ma0568","100",527,"TRUE","18","UKRN08","Full-time","No","","1","Year 1","Criminology and Psychology ","Female ",0,-1,0,-2,1,0,2,0,0,0,-1,-1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-1,1,0,-1,1,-1,1,1,1,"-",0,0,0,"None",1,0,"UKRN",2,162,NA,0,0,0,0,8,0,1,1,1,1,1,1,1,1,1,1
"MA1301","100",1029,"TRUE","20","UNI06","Full-time","No","","3","Year 1","Psychology","Female",2,2,2,2,2,0,1,1,2,2,2,2,0,-2,-2,-2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,1,1,-2,1,2,2,1,1,"Since the last century more and more research studies have been hard/impossible to replicate. Two of the main reasons behind this may be the desire for ""sexy"" findings and fast science. ",1,1,1,"",1,0,"Non-UKRN",2,230,1,14,0.875,9,1.125,8,0,1,1,1,1,1,1,1,1,1,1
"MA3979","100",2745,"TRUE","18","UNI62","Full-time","No","","3","Year 1","psychological and behavioural sciences ","female ",1,2,2,0,-1,1,1,1,1,1,1,2,1,0,-1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,-2,1,1,1,0,1,1,"researchers have attempted to replicate past studies to see if the finding hold true to this day, but have found that many do not ",0,0,1,"",1,0,"Non-UKRN",2,375,1,13,0.8125,4,0.5,3,0,1,1,1,1,1,1,1,1,1,1
"MA4567","100",798,"TRUE","19","UKRN08","Full-time","No","","3","Year 2","Psychology","Female",1,1,-1,1,2,1,1,2,1,1,2,2,2,2,1,-1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,2,2,1,1,2,2,1,1,"Studies struggle to replicate which could be due to bad practice such as running multiple analyses till you get the result you want or including more participants after already completing the study",1,1,1,"",1,0,"UKRN",2,106,1,18,1.125,12,1.5,7,0,1,1,1,1,1,1,1,1,1,1
"MA5192","100",608,"TRUE","22","UKRN08","Full-time","No","","3","Year 2","Psychology with criminology","female",2,0,2,1,2,2,2,2,2,1,2,2,2,-1,-2,-1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,2,1,0,0,-1,-1,1,1,0,NA,"",0,1,1,"",1,0,"UKRN",2,126,NA,18,1.125,3,0.375,5,1,1,1,1,1,1,0,1,1,1,1
"ma7074","100",745,"TRUE","19","UNI06","Full-time","Yes","","4","Year 2","Psychology & Business BSc","female",1,1,0,-1,-1,-2,1,-1,-2,-2,2,-1,0,-1,-1,-2,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,0,NA,"",1,0,1,"",1,0,"Non-UKRN",2,138,NA,-9,-0.5625,-5,-0.625,6,1,1,1,1,1,1,0,1,1,1,1
"MA8152","100",2120,"TRUE","18","UNI06","Full-time","Yes","","4","Year 1","Psychology","Female",1,2,1,1,-1,2,-1,-1,0,1,1,2,-1,1,-1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,"I think it's a growing belief that that the results of many scientific studies cannot be reproduced, so they are more likely to be wrong.",0,0,1,"",1,0,"Non-UKRN",2,529,0,7,0.4375,7,0.875,4,3,1,1,1,1,1,1,1,1,1,1
"MB3219","100",781,"TRUE","23","UKRN08","Full-time","Yes","","4","Year 2","Psychology","Female",2,2,-1,-1,0,1,1,1,1,-1,2,-1,2,1,-1,-1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,2,2,-2,0,-1,1,1,1,1,"Studies are not able to replicate previous studies ",1,1,1,"",1,0,"UKRN",2,96,0,7,0.4375,5,0.625,6,0,1,1,1,1,1,1,1,1,1,1
