"ID","Progress","Duration_Seconds","Finished","Uni","Full_Part","PTY","PTY_Other","Course_Duration","Current_Year","Course_Duration_Other","Current_Year_Other","Course_Name","Previous_Training","Gender","Perception_1","Perception_2","Perception_3","Perception_4","Perception_5","Perception_6","Perception_7","Perception_8","Perception_9","Perception_10","Perception_11","Perception_12","Perception_13","Perception_14","Perception_15","Perception_16","Awareness_1","Awareness_2","Awareness_3","Awareness_4","Awareness_5","Awareness_6","Awareness_7","Awareness_8","Experience_1","Experience_2","Experience_3","Experience_4","Experience_5","Experience_6","Experience_7","Experience_8","Knowledge_1","Knowledge_2","Knowledge_3","Knowledge_4","Knowledge_5","Knowledge_6","Knowledge_7","Knowledge_8","crisis_aware","crisis_learnt","understanding_crisis","os_explain","os_learnt","applicability","comments","long_desc","crisis_explain","include","UKRN","timepoint","Perception_Score_Total","Perception_Score_Mean","Knowledge_Score_Total","Knowledge_Score_Mean","Awareness_Score_Total","Experience_Score_Total","Perception_Completed","Awareness_Completed","Experience_Completed","Knowledge_Completed","crisis_aware_Completed","crisis_learnt_Completed","os_explain_Completed","os_learnt_Completed","applicability_Completed","crisis_explain_Completed"
273,"100",2595,"1","UKRN06","","","","","Year 2","","","","","1",2,1,1,1,1,1,2,2,1,2,-1,2,-1,1,-1,-2,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,-1,1,1,1,1,"the studies could not reproduce the same findings",0,0,1,"","the studies could not reproduce the same findings",1,1,"UKRN",3,12,0.75,6,0.75,8,2,1,1,1,1,1,1,1,1,1,1
274,"100",2343,"1","UKRN06","","","","","Year 1","","","","","2",2,1,0,-1,0,-1,2,-1,0,-1,1,2,2,-1,0,-1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,-2,0,-1,-1,-1,-1,-1,1,1,1,"no opinion ",0,0,1,"","no opinion ",0,1,"UKRN",3,4,0.25,-6,-0.75,8,3,1,1,1,1,1,1,1,1,1,1
275,"100",2138,"1","UKRN06","","","","","Year 1","","","","","2",1,1,1,2,2,1,1,0,2,2,2,2,2,1,-1,-1,1,NA,1,NA,NA,1,NA,1,0,0,1,0,0,0,0,0,2,2,1,-1,-1,1,1,2,1,0,"when certain research is replicated because it has significant findings, so that research therefore has greater implications as people are more familiar with those findings whereas research that has found no significant effect is not repeated and so is not as prevalent, even though it may reveal equally important findings.",1,1,1,"","when certain research is replicated because it has significant findings, so that research therefore has greater implications as people are more familiar with those findings whereas research that has found no significant effect is not repeated and so is not as prevalent, even though it may reveal equally important findings.",0,1,"UKRN",3,18,1.125,7,0.875,NA,1,1,0,1,1,1,1,1,1,1,1
276,"100",815,"1","UKRN06","","","","","Year 1","","","","","2",2,1,2,1,1,1,2,1,2,2,1,1,0,1,-1,-1,1,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,2,1,1,-1,-2,0,1,1,1,1,"difficulty in replicating another researcher's study ",0,0,1,"","difficulty in replicating another researcher's study ",0,1,"UKRN",3,16,1,3,0.375,NA,0,1,0,1,1,1,1,1,1,1,1
277,"100",1564,"1","UKRN06","","","","","Year 2","","","","","2",1,1,1,2,0,1,2,1,0,1,1,2,2,1,0,-1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,-1,0,2,1,1,1,"The inability to find significant results when directly replicating a notable and old study",0,0,1,"","The inability to find significant results when directly replicating a notable and old study",1,1,"UKRN",3,15,0.9375,6,0.75,8,5,1,1,1,1,1,1,1,1,1,1
278,"100",655,"1","UKRN06","","","","","Year 1","","","","","2",2,2,2,2,2,2,2,2,2,2,-1,2,2,-2,-2,-1,1,NA,1,NA,NA,1,NA,NA,0,0,1,0,0,1,0,0,2,2,2,0,-2,0,0,0,0,0,"",0,0,0,"","",NA,1,"UKRN",3,18,1.125,4,0.5,NA,2,1,0,1,1,1,1,1,1,1,0
279,"100",1552,"1","UKRN06","","","","","Year 1","","","","","2",2,1,1,2,1,0,0,-1,1,0,2,2,2,-2,0,-2,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,-2,-1,-1,0,1,0,0,0,"",1,0,0,"","",NA,1,"UKRN",3,9,0.5625,-1,-0.125,8,4,1,1,1,1,1,1,1,1,1,0
280,"100",2500,"1","UKRN06","","","","","Year 1","","","","","2",1,1,0,0,1,0,1,1,1,1,1,2,1,-1,0,0,1,NA,1,NA,1,NA,NA,1,0,0,1,0,1,0,0,1,1,-1,0,-2,0,1,2,0,0,0,"",0,0,1,"","",NA,1,"UKRN",3,10,0.625,1,0.125,NA,3,1,0,1,1,1,1,1,1,1,0
281,"100",2270,"1","UKRN06","","","","","Year 1","","","","","2",2,2,0,2,1,1,2,1,-2,-2,2,2,2,2,-2,-2,1,1,1,NA,NA,1,NA,1,1,0,1,0,0,1,1,0,1,1,1,-2,-2,-1,2,1,1,0,"The replication of previous studies does not produce the same results.",1,0,1,"","The replication of previous studies does not produce the same results.",1,1,"UKRN",3,11,0.6875,1,0.125,NA,4,1,0,1,1,1,1,1,1,1,1
282,"100",2593,"1","UKRN06","","","","","Year 1","","","","","2",2,2,2,2,1,1,1,1,-1,-1,2,2,2,-2,-2,-2,1,1,1,NA,NA,1,1,1,1,1,0,0,0,0,0,1,1,1,1,2,-2,1,2,1,1,1,"Many scientific studies produce results that are very difficult/ cannot be reproduced the consequence of this is that the research lacks supportive evidence and hence cannot be generalised to the wider population ",0,1,1,"","Many scientific studies produce results that are very difficult/ cannot be reproduced the consequence of this is that the research lacks supportive evidence and hence cannot be generalised to the wider population ",1,1,"UKRN",3,10,0.625,7,0.875,NA,3,1,0,1,1,1,1,1,1,1,1
283,"100",2182,"1","UKRN06","","","","","Year 2","","","","","2",2,1,1,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,2,-1,2,2,2,1,1,"The results of many research studies are difficult or impossible to recreate, which might be due to unreliable analysis and experimental practices in order to create more substantial results.",1,1,1,"N/A","The results of many research studies are difficult or impossible to recreate, which might be due to unreliable analysis and experimental practices in order to create more substantial results.",1,1,"UKRN",3,21,1.3125,11,1.375,8,7,1,1,1,1,1,1,1,1,1,1
284,"100",1546,"1","UKRN06","","","","","Year 1","","","","","2",2,2,2,2,2,2,2,2,2,2,2,2,0,-2,2,-1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,-1,-1,-1,1,1,1,0,0,"",0,1,1,"","",NA,1,"UKRN",3,23,1.4375,2,0.25,8,3,1,1,1,1,1,1,1,1,1,0
285,"100",2681,"1","UKRN06","","","","","Year 2","","","","","2",2,2,2,2,0,2,2,0,2,2,0,2,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,2,2,2,0,1,2,0,0,1,1,"lots of previous scientific research has been found to not be replicable or hard to reproduce",0,0,1,"","lots of previous scientific research has been found to not be replicable or hard to reproduce",0,1,"UKRN",3,19,1.1875,9,1.125,8,6,1,1,1,1,1,1,1,1,1,1
286,"100",1796,"1","UKRN06","","","","","Year 1","","","","","2",1,2,2,1,0,0,2,0,2,1,0,2,1,1,-2,-1,1,1,1,NA,NA,1,NA,1,1,0,0,0,0,0,0,0,1,1,1,2,-2,0,1,1,0,0,"",0,1,1,"","",NA,1,"UKRN",3,12,0.75,5,0.625,NA,1,1,0,1,1,1,1,1,1,1,0
287,"100",1616,"1","UKRN06","","","","","Year 2","","","","","2",1,1,1,1,0,0,1,-1,1,1,1,2,1,1,0,0,1,1,1,1,NA,1,1,1,0,0,1,0,0,0,1,0,1,1,2,1,0,1,1,0,0,0,"",1,1,1,"","",NA,1,"UKRN",3,11,0.6875,7,0.875,NA,2,1,0,1,1,1,1,1,1,1,0
288,"100",1935,"1","UKRN06","","","","","Year 2","","","","","2",1,1,1,1,1,0,1,1,1,0,0,2,2,0,0,0,1,1,1,1,NA,NA,1,1,0,0,1,0,0,0,1,1,2,1,2,2,0,1,0,0,1,1,"When lots of studies findings could not be replicated",0,1,1,"","When lots of studies findings could not be replicated",1,1,"UKRN",3,12,0.75,8,1,NA,3,1,0,1,1,1,1,1,1,1,1
289,"100",326,"1","UKRN06","","","","","Year 2","","","","","2",0,0,1,1,-2,0,1,-1,0,-1,-2,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,-2,1,-2,1,2,0,0,"",0,0,0,"","",NA,1,"UKRN",3,-2,-0.125,2,0.25,8,5,1,1,1,1,1,1,1,1,1,0
290,"100",1193,"1","UKRN06","","","","","Year 1","","","","","2",0,1,1,1,1,0,2,1,1,1,0,2,0,-1,-1,-1,NA,1,1,NA,NA,1,1,1,1,0,0,0,0,1,1,1,-1,1,2,0,-1,1,0,1,1,1,"When studies are hard to reproduce.",0,0,1,"","When studies are hard to reproduce.",0,1,"UKRN",3,8,0.5,3,0.375,NA,4,1,0,1,1,1,1,1,1,1,1
291,"100",1209,"1","UKRN06","","","","","Year 2","","","","","2",2,2,1,2,1,2,2,1,2,2,1,1,2,1,0,-1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,2,2,1,1,1,1,1,1,1,1,"That the findings of studies are difficult to reproduce and falsify. Also mainly studies are only replicated if they have a significant result. ",0,1,1,"","That the findings of studies are difficult to reproduce and falsify. Also mainly studies are only replicated if they have a significant result. ",0,1,"UKRN",3,21,1.3125,10,1.25,8,3,1,1,1,1,1,1,1,1,1,1
292,"100",1275,"1","UKRN06","","","","","Year 1","","","","","2",2,1,0,2,-1,-1,2,2,1,1,0,2,1,-1,1,0,NA,NA,1,NA,NA,1,NA,NA,0,0,0,0,0,1,0,0,2,1,1,-2,0,0,1,1,0,0,"",0,0,1,"","",NA,1,"UKRN",3,12,0.75,4,0.5,NA,1,1,0,1,1,1,1,1,1,1,0
293,"100",1648,"1","UKRN06","","","","","Year 1","","","","","2",1,1,1,0,1,0,1,0,1,1,2,1,1,-1,-1,-2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-1,-1,-2,0,1,0,1,0,"when studies or research is hard to reproduce or replicate ",0,1,1,"","when studies or research is hard to reproduce or replicate ",0,1,"UKRN",3,7,0.4375,-2,-0.25,8,0,1,1,1,1,1,1,1,1,1,1
294,"100",1718,"1","UKRN06","","","","","Year 1","","","","","2",2,2,1,2,1,1,2,1,1,-2,0,1,0,1,-1,-1,NA,NA,1,NA,NA,1,NA,1,0,0,0,0,0,0,0,0,1,2,-1,0,-2,1,-1,1,1,1,"I think it is the fact that many studies have not been or cannot be reproduced and so we do not know if the results are reproducible. ",0,0,1,"","I think it is the fact that many studies have not been or cannot be reproduced and so we do not know if the results are reproducible. ",0,1,"UKRN",3,11,0.6875,1,0.125,NA,0,1,0,1,1,1,1,1,1,1,1
295,"100",1905,"1","UKRN06","","","","","Year 2","","","","","2",1,1,2,1,2,1,1,0,1,0,1,1,1,-1,0,-1,1,1,1,1,NA,1,1,1,1,1,1,0,0,0,1,1,2,1,-1,-1,-1,1,1,1,1,1,"An issue which current researchers face in which research doesn't stick to the correct guidelines  and therefore makes research hard to replicate if someone else wants to",0,0,1,"","An issue which current researchers face in which research doesn't stick to the correct guidelines  and therefore makes research hard to replicate if someone else wants to",1,1,"UKRN",3,11,0.6875,3,0.375,NA,5,1,0,1,1,1,1,1,1,1,1
296,"100",1837,"1","UKRN06","","","","","Year 1","","","","","2",2,1,0,0,0,-1,2,1,1,2,1,1,-1,-1,-1,-2,1,NA,1,1,NA,1,NA,1,0,0,1,1,0,1,0,0,-1,-1,2,-1,-2,1,1,1,1,0,"Replication and reproducibility of research is threatened",0,0,0,"","Replication and reproducibility of research is threatened",0,1,"UKRN",3,5,0.3125,0,0,NA,3,1,0,1,1,1,1,1,1,1,1
297,"100",1984,"1","UKRN06","","","","","Year 1","","","","","1",1,1,0,-1,1,0,1,0,-1,-1,-1,2,0,1,0,-1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,2,1,1,0,-1,-1,-1,0,0,0,"",0,0,1,"","",NA,1,"UKRN",3,2,0.125,1,0.125,8,4,1,1,1,1,1,1,1,1,1,0
298,"100",1949,"1","UKRN06","","","","","Year 1","","","","","2",2,2,1,-1,0,1,1,1,1,0,0,1,-1,-1,-1,-2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,0,1,0,0,"",1,1,0,"","",NA,1,"UKRN",3,4,0.25,1,0.125,8,1,1,1,1,1,1,1,1,1,1,0
299,"100",1474,"1","UKRN06","","","","","Year 1","","","","","2",1,1,1,0,0,0,1,1,1,-1,1,2,1,2,0,-1,1,NA,1,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,1,0,-1,-1,1,1,1,1,1,"It is the idea that most findings are difficult to reproduce, which brings into question their reliability.",0,0,0,"","It is the idea that most findings are difficult to reproduce, which brings into question their reliability.",0,1,"UKRN",3,10,0.625,3,0.375,NA,0,1,0,1,1,1,1,1,1,1,1
300,"100",1442,"1","UKRN06","","","","","Year 1","","","","","2",2,2,1,2,1,1,0,0,0,0,1,2,0,-1,-1,-2,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,2,1,1,-2,-2,-2,1,1,1,0,"scientific studies being difficult/impossible to replicate",0,0,1,"","scientific studies being difficult/impossible to replicate",0,1,"UKRN",3,8,0.5,0,0,8,2,1,1,1,1,1,1,1,1,1,1
301,"100",1628,"1","UKRN06","","","","","Year 2","","","","","2",2,1,2,2,0,0,2,2,2,2,2,2,2,-1,0,0,1,1,1,1,NA,1,1,1,1,1,0,0,0,0,1,1,2,2,2,2,-1,2,2,0,1,1,"Key studies in psychology and other scientific fields are being reproduced and replicated and these key findings are found to not be as significant as previously thought",1,1,1,"","Key studies in psychology and other scientific fields are being reproduced and replicated and these key findings are found to not be as significant as previously thought",1,1,"UKRN",3,20,1.25,11,1.375,NA,4,1,0,1,1,1,1,1,1,1,1
302,"100",5886,"1","UKRN06","","","","","Year 1","","","","","2",-1,1,0,2,2,2,2,1,1,2,1,2,2,-1,-1,0,1,NA,1,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,2,2,-1,-1,1,1,2,1,1,1,"when replicated things results are often not the same",1,1,1,"","when replicated things results are often not the same",1,1,"UKRN",3,15,0.9375,7,0.875,NA,0,1,0,1,1,1,1,1,1,1,1
303,"100",1893,"1","UKRN06","","","","","Year 1","","","","","2",2,1,1,1,0,0,0,-1,-1,-2,-1,-2,0,1,2,0,1,NA,1,NA,NA,1,NA,1,0,0,0,0,0,0,0,0,1,1,1,-1,0,2,1,0,0,0,"",1,1,1,"","",NA,1,"UKRN",3,1,0.0625,5,0.625,NA,0,1,0,1,1,1,1,1,1,1,0
304,"100",4656,"1","UKRN06","","","","","Year 2","","","","","1",1,1,1,2,1,1,2,0,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,"It is a problem about psychological research that findings from many studies cannot be replicated, indicating that their results are misleading or false.",1,1,1,"","It is a problem about psychological research that findings from many studies cannot be replicated, indicating that their results are misleading or false.",1,1,"UKRN",3,22,1.375,12,1.5,8,7,1,1,1,1,1,1,1,1,1,1
305,"100",2081,"1","UKRN06","","","","","Year 1","","","","","2",1,2,2,2,1,2,0,0,2,2,1,2,0,0,-2,-2,NA,1,1,1,NA,1,NA,1,0,0,0,0,0,0,0,0,2,1,-1,-2,-2,0,2,2,0,0,"",0,0,1,"","",NA,1,"UKRN",3,13,0.8125,2,0.25,NA,0,1,0,1,1,1,1,1,1,1,0
306,"100",940,"1","UKRN06","","","","","Year 1","","","","","2",2,1,1,1,1,-1,1,2,2,1,-1,2,2,0,-1,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,1,-2,-2,-1,0,-1,1,0,0,"",1,1,1,"","",NA,1,"UKRN",3,13,0.8125,-3,-0.375,NA,0,1,0,1,1,1,1,1,1,1,0
307,"100",1352,"1","UKRN06","","","","","Year 1","","","","","2",1,2,0,-1,1,1,0,-1,1,1,2,1,1,1,-2,-1,1,1,1,NA,1,1,1,1,1,0,0,0,0,0,0,0,-1,-1,1,-1,-1,1,2,0,1,0,"studies producing results that can not be replicated ",0,1,1,"","studies producing results that can not be replicated ",1,1,"UKRN",3,7,0.4375,0,0,NA,1,1,0,1,1,1,1,1,1,1,1
308,"100",2719,"1","UKRN06","","","","","Year 1","","","","","2",2,0,1,2,0,1,1,-1,1,1,0,2,-1,1,-1,-1,1,NA,1,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,-2,1,0,0,-1,0,2,-2,0,0,"",0,1,0,"","",NA,1,"UKRN",3,8,0.5,-2,-0.25,NA,0,1,0,1,1,1,1,1,1,1,0
309,"100",3489,"1","UKRN06","","","","","Year 2","","","","","2",1,0,1,1,0,1,1,-1,2,2,1,2,-2,1,-1,-1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,2,0,2,-1,0,2,0,2,1,1,"its difficult to reproduce some experiments and achieve similar results",1,0,1,"","its difficult to reproduce some experiments and achieve similar results",0,1,"UKRN",3,8,0.5,7,0.875,8,1,1,1,1,1,1,1,1,1,1,1
310,"100",944,"1","UKRN06","","","","","Year 1","","","","","2",1,1,0,-1,1,1,1,0,0,0,-2,2,1,0,-2,-2,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,2,0,0,0,-1,0,0,0,0,0,"",0,1,0,"","",NA,1,"UKRN",3,1,0.0625,1,0.125,8,3,1,1,1,1,1,1,1,1,1,0
311,"100",1039,"1","UKRN06","","","","","Year 1","","","","","2",2,2,2,1,1,1,1,-1,1,1,2,0,1,1,-1,-2,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,2,1,1,-2,-2,-1,1,0,1,1,"the inability to repeat scientific studies with the same outcome",0,0,1,"N/A","the inability to repeat scientific studies with the same outcome",1,1,"UKRN",3,12,0.75,0,0,8,3,1,1,1,1,1,1,1,1,1,1
312,"100",2921,"1","UKRN06","","","","","Year 1","","","","","2",1,2,1,1,0,0,2,-1,1,1,1,1,1,1,-1,-1,1,1,1,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,1,-1,1,-1,-1,1,1,-1,1,0,"failure to replicate findings",0,0,0,"","failure to replicate findings",1,1,"UKRN",3,10,0.625,0,0,NA,0,1,0,1,1,1,1,1,1,1,1
313,"100",2991,"1","UKRN06","","","","","Year 1","","","","","2",2,2,2,2,2,2,1,1,2,2,1,2,1,1,0,1,1,1,1,NA,NA,1,1,1,1,1,1,0,0,1,1,1,2,2,1,2,1,2,1,2,1,1,"Researchers are not reproducing studies that have been published in journals as they are less likely to be published. Researchers may want to focus on more publishable new research. This means that previous studies published are not being replicated and so the reliability of the findings are poor.",1,1,1,"","Researchers are not reproducing studies that have been published in journals as they are less likely to be published. Researchers may want to focus on more publishable new research. This means that previous studies published are not being replicated and so the reliability of the findings are poor.",1,1,"UKRN",3,24,1.5,13,1.625,NA,6,1,0,1,1,1,1,1,1,1,1
314,"100",1648,"1","UKRN06","","","","","Year 1","","","","","2",-2,1,-2,-1,-2,-1,-2,-1,-2,-1,-2,-2,2,-2,1,-1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,-2,1,1,-1,0,0,"",0,0,0,"","",NA,1,"UKRN",3,-17,-1.0625,3,0.375,8,0,1,1,1,1,1,1,1,1,1,0
315,"100",1722,"1","UKRN06","","","","","Year 1","","","","","2",2,1,1,-1,0,0,2,0,1,1,1,2,1,1,-1,-2,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,-2,-1,1,-2,0,1,0,1,1,"The issue that findings in psychological research often do not replicate.",0,0,1,"","The issue that findings in psychological research often do not replicate.",1,1,"UKRN",3,9,0.5625,-2,-0.25,8,3,1,1,1,1,1,1,1,1,1,1
316,"100",474,"1","UKRN06","","","","","Year 2","","","","","2",1,2,-1,-1,-1,0,1,0,1,2,1,1,1,1,0,-1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,"",0,0,1,"","",NA,1,"UKRN",3,7,0.4375,3,0.375,8,2,1,1,1,1,1,1,1,1,1,0
317,"100",1691,"1","UKRN06","","","","","Year 1","","","","","2",2,1,1,2,2,2,2,-1,1,2,1,1,2,-1,0,-2,1,1,1,1,NA,NA,NA,1,0,0,0,0,0,0,0,1,-1,1,-1,-1,-1,-1,2,2,1,1,"replicated studies not getting published or noticed because they find 'insignificant' finding to a study that was run previously and found significant results",1,1,1,"","replicated studies not getting published or noticed because they find 'insignificant' finding to a study that was run previously and found significant results",1,1,"UKRN",3,15,0.9375,0,0,NA,1,1,0,1,1,1,1,1,1,1,1
318,"100",1102,"1","UKRN06","","","","","Year 1","","","","","2",1,1,1,0,0,1,2,1,1,0,1,2,2,0,0,0,NA,NA,1,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,2,0,-1,0,0,0,1,1,"current crisis because the results of many scientific studies/findings from research are not replicable or able to be reproduced ",0,0,0,"","current crisis because the results of many scientific studies/findings from research are not replicable or able to be reproduced ",1,1,"UKRN",3,13,0.8125,2,0.25,NA,0,1,0,1,1,1,1,1,1,1,1
319,"100",1917,"1","UKRN06","","","","","Year 2","","","","","2",1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,-1,1,NA,1,NA,NA,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,-1,1,0,1,1,1,"published studies not able to be replicated - suggests findings may not apply to population",0,0,1,"","published studies not able to be replicated - suggests findings may not apply to population",0,1,"UKRN",3,11,0.6875,4,0.5,NA,3,1,0,1,1,1,1,1,1,1,1
320,"100",2036,"1","UKRN06","","","","","Year 2","","","","","1",2,2,2,2,1,0,1,1,0,2,2,2,2,-2,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,-1,0,2,2,1,1,1,"Researchers are replicating important studies from the past and realising the results are not replicating",1,1,1,"","Researchers are replicating important studies from the past and realising the results are not replicating",1,1,"UKRN",3,18,1.125,7,0.875,8,2,1,1,1,1,1,1,1,1,1,1
321,"100",1926,"1","UKRN06","","","","","Year 1","","","","","1",2,2,2,2,1,1,2,2,2,2,2,2,2,-2,-1,-1,1,1,1,1,NA,NA,1,1,1,0,1,0,0,0,1,1,2,2,2,-2,-2,2,2,2,1,1,"The fact that many of the phychological studies conducted cannot be replicated and are therefore invalid. This is due to most participants being western, capitalist, white, undergraduate students. ",1,1,1,"","The fact that many of the phychological studies conducted cannot be replicated and are therefore invalid. This is due to most participants being western, capitalist, white, undergraduate students. ",0,1,"UKRN",3,20,1.25,8,1,NA,4,1,0,1,1,1,1,1,1,1,1
322,"100",2556,"1","UKRN06","","","","","Year 1","","","","","2",1,1,1,-1,0,1,-1,-1,1,1,2,2,-1,-1,-1,-1,1,1,1,NA,NA,NA,1,1,0,0,1,0,0,0,1,0,1,-2,1,0,-1,-1,1,1,0,0,"",1,0,1,"","",NA,1,"UKRN",3,3,0.1875,0,0,NA,2,1,0,1,1,1,1,1,1,1,0
323,"100",2079,"1","UKRN06","","","","","Year 1","","","","","2",2,1,1,1,2,2,2,2,2,1,1,2,1,0,-1,-1,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,2,2,2,-1,-2,0,-1,-1,0,0,"",0,0,1,"","",NA,1,"UKRN",3,18,1.125,1,0.125,NA,0,1,0,1,1,1,1,1,1,1,0
324,"100",2492,"1","UKRN06","","","","","Year 1","","","","","2",2,1,0,-1,-1,1,1,0,1,-1,2,1,1,1,-1,1,1,1,NA,1,NA,NA,1,NA,0,0,0,0,0,0,0,0,-1,1,-1,1,-1,1,1,1,0,0,"",1,0,0,"no","",NA,1,"UKRN",3,8,0.5,2,0.25,NA,0,1,0,1,1,1,1,1,1,1,0
325,"100",1562,"1","UKRN06","","","","","Year 1","","","","","2",2,2,2,2,1,2,1,-1,2,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,1,2,2,1,2,1,1,1,1,"The results of many studies have failed to replicate",1,1,1,"","The results of many studies have failed to replicate",1,1,"UKRN",3,21,1.3125,12,1.5,8,2,1,1,1,1,1,1,1,1,1,1
326,"100",1479,"1","UKRN06","","","","","Year 1","","","","","2",1,1,2,2,2,2,2,1,2,2,0,2,0,0,-1,-1,NA,NA,1,NA,1,1,1,1,0,0,0,0,0,0,0,0,2,1,1,-1,-1,0,0,1,1,1,"if a study is hard to replicate it reduces reliability of findings",0,0,1," .","if a study is hard to replicate it reduces reliability of findings",0,1,"UKRN",3,17,1.0625,3,0.375,NA,0,1,0,1,1,1,1,1,1,1,1
327,"100",2904,"1","UKRN06","","","","","Year 1","","","","","2",2,1,0,1,-1,-1,1,1,1,-1,-1,2,1,2,-1,-2,1,NA,1,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,1,0,-1,-2,-2,-1,1,1,0,0,"",0,0,0,"","",NA,1,"UKRN",3,5,0.3125,-3,-0.375,NA,1,1,0,1,1,1,1,1,1,1,0
328,"100",1473,"1","UKRN06","","","","","Year 1","","","","","2",2,2,0,1,1,-1,2,-1,2,1,1,2,1,-1,-1,-2,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,2,-1,1,1,-2,-1,1,-1,1,1,"the results of studies are difficult to reproduce",0,0,1,"","the results of studies are difficult to reproduce",0,1,"UKRN",3,9,0.5625,0,0,8,3,1,1,1,1,1,1,1,1,1,1
329,"100",1599,"1","UKRN06","","","","","Year 2","","","","","2",2,1,2,1,2,2,2,2,2,2,1,2,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,2,1,1,2,1,1,1,1,"many replications have questionable research practices",0,1,1,"","many replications have questionable research practices",0,1,"UKRN",3,22,1.375,8,1,8,3,1,1,1,1,1,1,1,1,1,1
330,"100",2062,"1","UKRN06","","","","","Year 1","","","","","1",1,1,1,1,1,1,2,2,1,1,0,-1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,-2,1,1,0,-1,1,0,"it is the idea that the data/methods of a study cannot be replicated and thus used in the future ",0,0,1,"","it is the idea that the data/methods of a study cannot be replicated and thus used in the future ",0,1,"UKRN",3,13,0.8125,2,0.25,8,4,1,1,1,1,1,1,1,1,1,1
331,"100",1771,"1","UKRN06","","","","","Year 2","","","","","2",2,2,2,2,1,1,2,1,2,2,2,2,2,2,-1,-2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,-2,-1,1,1,1,1,1,"Because replications are not exciting, so researchers would like to find something else rather than doing replication studies, therefore it leaves a lot of questions of how reproducible many studies are as there are not much replications out there.   ",1,1,1,"","Because replications are not exciting, so researchers would like to find something else rather than doing replication studies, therefore it leaves a lot of questions of how reproducible many studies are as there are not much replications out there.   ",0,1,"UKRN",3,22,1.375,3,0.375,8,1,1,1,1,1,1,1,1,1,1,1
332,"100",1514,"1","UKRN06","","","","","Final Year","","","","","2",1,2,2,2,1,0,2,-2,2,1,2,2,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,2,2,2,-2,0,1,2,2,1,1,"It has been quite difficult to reproduce studies in recent",1,1,1,"","It has been quite difficult to reproduce studies in recent",0,1,"UKRN",3,18,1.125,9,1.125,8,4,1,1,1,1,1,1,1,1,1,1
333,"100",1298,"1","UKRN06","","","","","Year 1","","","","","2",-1,2,0,2,2,2,2,-1,2,1,-1,2,1,0,-2,-2,1,1,1,NA,NA,NA,NA,1,0,0,1,0,0,0,0,1,-1,1,2,-1,-2,0,-1,2,0,0,"",0,0,0,"","",NA,1,"UKRN",3,9,0.5625,0,0,NA,2,1,0,1,1,1,1,1,1,1,0
