"ID","Progress","Duration_Seconds","Finished","Uni","Full_Part","PTY","PTY_Other","Course_Duration","Current_Year","Course_Duration_Other","Current_Year_Other","Course_Name","Previous_Training","Gender","Perception_1","Perception_2","Perception_3","Perception_4","Perception_5","Perception_6","Perception_7","Perception_8","Perception_9","Perception_10","Perception_11","Perception_12","Perception_13","Perception_14","Perception_15","Perception_16","Awareness_1","Awareness_2","Awareness_3","Awareness_4","Awareness_5","Awareness_6","Awareness_7","Awareness_8","Experience_1","Experience_2","Experience_3","Experience_4","Experience_5","Experience_6","Experience_7","Experience_8","Knowledge_1","Knowledge_2","Knowledge_3","Knowledge_4","Knowledge_5","Knowledge_6","Knowledge_7","Knowledge_8","crisis_aware","crisis_learnt","understanding_crisis","os_explain","os_learnt","applicability","comments","include","UKRN","timepoint","crisis_explain","Perception_Score_Total","Perception_Score_Mean","Knowledge_Score_Total","Knowledge_Score_Mean","Awareness_Score_Total","Experience_Score_Total","Perception_Completed","Awareness_Completed","Experience_Completed","Knowledge_Completed","crisis_aware_Completed","crisis_learnt_Completed","os_explain_Completed","os_learnt_Completed","applicability_Completed","crisis_explain_Completed"
56,"100",476,"TRUE","UKRN07","Full-time","No","","3","Final Year","","","BSc Psychology (Hons) ","Yes","Female ",1,1,1,0,1,1,2,1,1,1,2,-1,1,-1,-1,-1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,-1,-1,1,1,1,1,"a methodological crisis in science-based studies, where it is almost impossible to replicate/reproduce the data ",1,1,1,"no ",1,"UKRN",1,1,9,0.5625,3,0.375,7,1,1,1,1,1,1,1,1,1,1,1
57,"100",901,"TRUE","UNI04","Full-time","Yes","","4","Year 2","","","BSc Psychology with Placement Year","No","Male",2,2,2,2,1,1,1,-1,1,-2,1,2,0,1,-2,-2,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,2,1,0,1,1,1,1,1,1,1,"Off the top of my head it is the fact that replications with non-significant results are not published.",0,0,1,"The question asking whether raw data may be published online was answered ""Agree"": but this is only the case if the data is anonymous. I believe while misinformation may be a problem with ""publishing"" (i.e. simply posting online) un-replicated studies/peer-reviewed studies- it is unrealistic to say that in practice this can be halted, and rather the public must be informed about misinformation and the reliability of online sources. ",1,"Non-UKRN",1,0,9,0.5625,8,1,4,3,1,1,1,1,1,1,1,1,1,1
58,"100",796,"TRUE","UKRN02","Full-time","Yes","","4","Year 1","","","Psychology with counselling","Yes","Female",2,1,0,1,-1,0,0,-1,1,-1,1,2,1,-1,-1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,-1,-1,-2,-2,-1,1,0,1,0,"where researchers wish to test to see if the results can be replicated but most of the studies cannot be reproduced so therefore are not valid.",0,1,0,"",1,"UKRN",1,1,5,0.3125,-5,-0.625,3,5,1,1,1,1,1,1,1,1,1,1
59,"100",453,"TRUE","UNI04","Full-time","Yes","","4","Year 2","","","Cognitive psychology with placement year","Yes","Female",0,1,1,1,1,1,1,1,1,1,-1,1,-1,1,-1,-2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,-2,-2,-1,-1,1,0,NA,"",0,0,1,"",1,"Non-UKRN",1,9999,6,0.375,-2,-0.25,2,1,1,1,1,1,1,0,1,1,1,0
60,"100",450,"TRUE","UNI11","Full-time","No","","3","Final Year","","","Psychology and child development ","Yes","Female",2,2,1,2,2,2,2,1,2,-1,1,2,0,1,-1,-1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,2,2,-1,-1,-1,1,1,1,1,"I think it is bad and we should be encouraging transparency of our research methods to ensure we are doing it correctly as well as ethically",0,0,1,"",1,"Non-UKRN",1,0,17,1.0625,5,0.625,1,5,1,1,1,1,1,1,1,1,1,1
61,"100",635,"TRUE","UNI11","Full-time","No","","3","Final Year","","","Bsc Psychology ","Yes","Female",1,1,1,1,0,1,2,2,1,1,1,2,0,1,-1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,-1,-1,1,1,-1,1,1,"Where there are issues in psychological research and being able to replicate these findings. People have tried replicating previous work and have found no effect or non significant p values where older studies had and some to a great effect. In future we need to produce studies that can be replicated by having access to all the forms of measurements/materials and how know how things were analysed - if extra participants were added post hoc etc. We need to know in full detail how the original data was collected and in what context. ",0,0,1,"",1,"Non-UKRN",1,1,15,0.9375,2,0.25,6,2,1,1,1,1,1,1,1,1,1,1
62,"100",411,"TRUE","UNI11","Full-time","No","","3","Final Year","","","Psychology and child development ","No","Female",1,1,1,-1,1,1,1,-1,0,1,2,2,-1,2,-1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,-1,0,1,0,-1,-1,1,-1,0,NA,"",0,0,0,"",1,"Non-UKRN",1,9999,10,0.625,-2,-0.25,4,1,1,1,1,1,1,0,1,1,1,0
63,"100",439,"TRUE","UNI11","Full-time","No","","3","Year 2","","","Bsc Psychology ","Yes","Female",1,2,1,1,0,0,1,1,-1,-1,1,2,1,1,-1,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,-1,1,-1,1,0,NA,"",1,0,0,"",1,"Non-UKRN",1,9999,7,0.4375,3,0.375,6,1,1,1,1,1,1,0,1,1,1,0
64,"100",287,"TRUE","UNI11","Full-time","No","","3","Year 1","","","Bsc Psychology","Yes","Female",2,2,1,1,0,0,2,0,1,-1,2,0,0,-2,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,-1,1,1,1,0,1,0,"famous studies which can't be replicated like Asch's ",0,0,0,"",1,"Non-UKRN",1,1,10,0.625,4,0.5,3,2,1,1,1,1,1,1,1,1,1,1
65,"100",560,"TRUE","UNI11","Full-time","No","","3","Year 1","","","Psychology with child development ","Yes","Female",1,1,1,1,-1,1,1,1,-2,-2,2,1,2,-1,-2,-2,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,-2,-1,0,-1,0,1,1,"Researchers conducting research that has already been published",0,0,1,"",1,"Non-UKRN",1,0,2,0.125,-2,-0.25,3,2,1,1,1,1,1,1,1,1,1,1
66,"100",322,"TRUE","UNI11","Full-time","No","","3","Final Year","","","BSc Psychology","Yes","Female ",1,2,2,2,1,2,2,1,1,0,0,2,1,1,-2,-1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,2,1,1,1,2,-2,1,0,1,1,"",0,1,0,"",1,"Non-UKRN",1,9999,15,0.9375,6,0.75,3,5,1,1,1,1,1,1,1,1,1,0
67,"100",392,"TRUE","UNI11","Full-time","No","","3","Final Year","","","Psychology ","No","Female",2,2,1,2,1,-1,1,1,1,2,-2,2,0,1,-1,-1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,2,1,1,0,0,1,-1,0,0,NA,"",0,0,0,"",1,"Non-UKRN",1,9999,11,0.6875,4,0.5,4,4,1,1,1,1,1,0,1,1,1,0
68,"100",302,"TRUE","UNI11","Full-time","No","","3","Year 1","","","Psychology","Yes","Female",1,1,0,1,1,0,2,1,2,-1,1,2,0,-1,-2,-2,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,2,-1,-2,1,1,2,1,1,"researchers repeating older famous/well known studies and not getting the same resilts",0,0,1,"",1,"Non-UKRN",1,1,6,0.375,5,0.625,4,1,1,1,1,1,1,1,1,1,1,1
69,"100",420,"TRUE","UNI11","Full-time","No","","3","Year 2","","","psychology","Yes","female",1,1,1,1,0,1,1,-1,1,1,1,2,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,1,1,0,0,NA,"",0,0,1,"",1,"Non-UKRN",1,9999,9,0.5625,1,0.125,1,0,1,1,1,1,1,0,1,1,1,0
70,"100",538,"TRUE","UNI11","Full-time","No","","3","Year 2","","","BSc Psychology ","Yes","Female",2,2,1,1,1,1,2,2,1,1,0,2,0,1,-1,-1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,2,2,2,2,1,2,1,1,1,1,"Issues with not enough research replicating other findings and studies not having their materials accessible to do so",1,1,1,"No",1,"Non-UKRN",1,1,15,0.9375,13,1.625,6,1,1,1,1,1,1,1,1,1,1,1
71,"100",552,"TRUE","UNI11","Full-time","No","","3","Year 1","","","psychology and child development ","No","Male",2,1,1,1,0,1,1,1,2,1,0,2,1,2,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,2,0,1,-1,1,1,-1,1,0,NA,"",0,0,1,"",1,"Non-UKRN",1,9999,16,1,4,0.5,5,3,1,1,1,1,1,0,1,1,1,0
72,"100",489,"TRUE","UNI11","Full-time","No","","3","Year 1","","","psychology ","Yes","female",1,1,0,-1,1,1,1,-1,1,-1,1,2,0,1,-1,-2,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,-2,-2,1,1,1,1,"well known studies don't produce the same results",0,0,1,"",1,"Non-UKRN",1,1,4,0.25,1,0.125,6,2,1,1,1,1,1,1,1,1,1,1
73,"100",287,"TRUE","UNI11","Full-time","No","","3","Year 2","","","BSc Psychology","Yes","Female",1,1,1,1,1,1,2,1,1,-2,2,1,0,-1,-1,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,1,1,-2,0,1,1,2,0,NA,"",0,0,0,"",1,"Non-UKRN",1,9999,11,0.6875,6,0.75,1,2,1,1,1,1,1,0,1,1,1,0
74,"100",545,"TRUE","UNI11","Full-time","No","","3","Year 1","","","Bsc Psychology","Yes","female",2,1,1,-1,1,1,2,-1,1,1,1,2,2,1,-1,-1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,-1,-1,-1,-1,-1,1,1,1,1,"psychological studies in history that cannot be reproduced today showing a likely hood that these initial findings are not true",1,1,1,"",1,"Non-UKRN",1,1,12,0.75,-2,-0.25,7,4,1,1,1,1,1,1,1,1,1,1
75,"100",338,"TRUE","UNI11","Full-time","No","","3","Year 1","","","Psychology BSc","Yes","Female",2,2,1,1,1,2,2,2,2,2,2,2,0,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1,1,-1,1,1,2,1,0,"it is very hard to replicate or reproduce a study in the same way as the original",0,0,1,"",1,"Non-UKRN",1,0,16,1,9,1.125,0,2,1,1,1,1,1,1,1,1,1,1
76,"100",404,"TRUE","UNI11","Full-time","No","","3","Year 1","","","Psychology","No","female",1,1,1,0,1,1,1,1,1,1,1,1,1,1,-1,-1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1,-1,1,1,"where it is difficult to replicate or reproduce the original study",0,0,1,"",1,"Non-UKRN",1,0,11,0.6875,2,0.25,6,0,1,1,1,1,1,1,1,1,1,1
77,"81",247,"FALSE","UNI11","Full-time","No","","3","Year 2","","","BSc Psychology ","Yes","Female",1,0,1,1,0,0,1,1,0,1,1,2,0,0,-2,-1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,-1,-1,-1,1,1,1,NA,"",NA,NA,NA,"",1,"Non-UKRN",1,9999,6,0.375,1,0.125,3,1,1,1,1,1,1,0,0,0,0,0
78,"70",42808,"FALSE","UNI11","Full-time","No","","3","Final Year","","","Psychology ","No","Female ",1,2,2,1,1,1,1,1,1,1,1,2,1,1,-1,-1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,-1,-1,0,-1,NA,NA,NA,NA,"",NA,NA,NA,"",1,"Non-UKRN",1,9999,15,0.9375,NA,-0.166666666666667,1,7,1,1,1,0,0,0,0,0,0,0
79,"100",384,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","BSc Psychology","Yes","Female",1,2,1,-2,-1,1,-1,-1,-1,-2,1,1,1,-1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,1,0,1,1,"It is when inability to replicate a study reduces the credibility of the results produced.",0,0,0,"",1,"UKRN",1,1,-1,-0.0625,-5,-0.625,4,4,1,1,1,1,1,1,1,1,1,1
80,"100",400,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","BSc Psychology ","Yes","Female",1,1,0,0,0,0,1,1,0,0,1,1,0,-1,-1,-1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,-1,-1,1,0,1,1,0,"belief that some studies can’t be replicated ",0,0,1,"",1,"UKRN",1,0,3,0.1875,2,0.25,5,0,1,1,1,1,1,1,1,1,1,1
81,"100",279,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","Psychology ","Yes","Female ",1,1,1,2,1,1,1,1,1,-1,1,2,0,2,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,-1,1,0,0,1,1,1,0,NA,"",1,1,1,"",1,"UKRN",1,9999,14,0.875,4,0.5,6,2,1,1,1,1,1,0,1,1,1,0
82,"100",361,"TRUE","UKRN01","Full-time","No","","3","Year 2","","","Psychology ","Yes","female",2,2,-1,2,0,2,-1,-1,-1,-1,2,1,1,-1,-2,-1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,-1,2,1,-1,1,0,0,0,NA,"",1,0,1,"",1,"UKRN",1,9999,3,0.1875,3,0.375,8,4,1,1,1,1,1,0,1,1,1,0
83,"100",337,"TRUE","UKRN01","Full-time","No","","3","Year 1","","","Psychology","No","Female",1,1,0,1,1,1,2,1,1,-1,1,2,-1,-1,-1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,-1,-1,-1,2,-2,-1,1,0,NA,"",0,0,1,"",1,"UKRN",1,9999,8,0.5,-3,-0.375,4,4,1,1,1,1,1,0,1,1,1,0
84,"100",354,"TRUE","UKRN01","Full-time","Yes","","3","Year 2","","","Psychology","Yes","Female",1,1,0,0,0,-1,1,0,1,1,1,1,1,-1,0,-1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,-1,1,1,1,1,1,"Studies weren’t scientific so needed to replicate them to check that they are reliable ",0,1,1,"",1,"UKRN",1,0,5,0.3125,4,0.5,5,3,1,1,1,1,1,1,1,1,1,1
85,"100",521,"TRUE","UKRN01","Full-time","Yes","","4","Year 2","","","Psychology ","Yes","Female",2,2,1,1,1,-1,-1,-1,1,-2,2,1,2,0,0,-1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,2,-1,1,2,2,1,1,"Studies (especially in Social Psychology) have been replicated to discover that many of the results were now non-significant. ",0,0,1,"",1,"UKRN",1,1,7,0.4375,9,1.125,4,3,1,1,1,1,1,1,1,1,1,1
86,"100",399,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","Psychology","Yes","Female",2,2,0,1,1,1,2,2,2,-2,2,-1,1,1,2,-2,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,-1,-2,2,2,1,0,NA,"",1,1,1,"",1,"UKRN",1,9999,14,0.875,6,0.75,4,0,1,1,1,1,1,0,1,1,1,0
87,"100",289,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","BSc psychology","Yes","Female",2,1,-1,-2,0,0,-2,2,-1,-2,1,1,2,2,-1,-1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-2,0,2,0,1,0,"being able to produce the same findings again with the same procedures",0,0,1,"",1,"UKRN",1,0,1,0.0625,-3,-0.375,6,1,1,1,1,1,1,1,1,1,1,1
88,"100",630,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","Psychology ","Yes","Female ",2,0,1,0,1,2,1,1,1,0,1,2,1,0,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,-1,-1,1,0,0,NA,"",0,0,1,"",1,"UKRN",1,9999,10,0.625,4,0.5,0,0,1,1,1,1,1,0,1,1,1,0
89,"100",725,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","BSc Psychology","Yes","Female",1,2,1,1,0,0,1,1,-2,0,0,2,1,2,-1,-1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,-1,0,0,-1,-1,-1,0,1,0,NA,"",0,0,1,"",1,"UKRN",1,9999,8,0.5,-3,-0.375,8,3,1,1,1,1,1,0,1,1,1,0
90,"100",3227,"TRUE","UKRN01","Full-time","No","","3","Year 1","","","Psychology Bsc","Yes","Female",2,2,2,1,1,1,1,0,1,1,0,2,1,1,-1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,-1,2,1,-2,-2,-1,1,1,1,1,"when there aren't enough replications of studies which then questions the credibility of the studies' findings",0,1,1,"no",1,"UKRN",1,0,15,0.9375,-1,-0.125,3,2,1,1,1,1,1,1,1,1,1,1
91,"100",436,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","Psychology BSc","Yes","Female",1,2,0,0,0,1,0,0,0,0,-1,2,0,1,0,-1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,NA,"",0,0,1,"",1,"UKRN",1,9999,5,0.3125,0,0,5,1,1,1,1,1,1,0,1,1,1,0
92,"100",436,"TRUE","UKRN01","Full-time","Yes","","4","Year 2","","","Psychology","Yes","Female",1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,-1,1,1,0,0,NA,"",1,0,1,"",1,"UKRN",1,9999,0,0,5,0.625,8,4,1,1,1,1,1,0,1,1,1,0
93,"100",765,"TRUE","UKRN01","Full-time","Yes","","3","Year 1","","","Psychology Bsc","Yes","Female",1,1,1,0,-1,0,-1,-1,-1,-2,1,2,1,2,0,-1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,-1,-2,-2,0,0,1,0,"Where the results of an original study can not be replicated",0,0,1,"",1,"UKRN",1,1,2,0.125,-2,-0.25,3,1,1,1,1,1,1,1,1,1,1,1
94,"100",461,"TRUE","UKRN01","Full-time","Yes","","3","Placement Year","","","BSc Psychology","Yes","Female",2,2,0,0,-1,0,1,0,2,0,1,2,0,1,-1,-2,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,-1,1,-1,0,1,1,"Contemporary researches are unable to replicate older studies, not even the ones we now consider 'classic'",0,0,1,"",1,"UKRN",1,1,7,0.4375,1,0.125,7,3,1,1,1,1,1,1,1,1,1,1
95,"100",464,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","Psychology with placement year","Yes","Female",1,2,2,2,0,-1,1,1,-1,-1,-1,2,1,2,-1,-1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,2,1,0,-1,-1,-2,1,-1,1,1,"where many scientific studies have been found very hard to reproduce",0,0,1,"",1,"UKRN",1,0,8,0.5,-1,-0.125,8,2,1,1,1,1,1,1,1,1,1,1
96,"100",727,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","BSc Psychology","Yes","Female",1,1,0,-2,0,-1,1,-1,0,1,2,-1,1,-1,0,-1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,1,-1,-1,-1,-1,1,1,1,1,"How hard it is to replicate the study.",0,0,1,"",1,"UKRN",1,0,0,0,1,0.125,7,1,1,1,1,1,1,1,1,1,1,1
97,"100",320,"TRUE","UKRN01","Full-time","Yes","","4","Placement Year","","","Psychology BsC","Yes","Female ",2,1,0,-1,2,1,2,2,1,-1,1,2,-1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-1,2,-1,0,1,-1,1,1,1,"Lots of studies were replicated yet the results were not",0,0,1,"",1,"UKRN",1,1,12,0.75,2,0.25,5,0,1,1,1,1,1,1,1,1,1,1
98,"100",450,"TRUE","UKRN01","Full-time","Yes","","4","Placement Year","","","Psychology ","Yes","Female",-1,2,-2,1,0,0,2,1,2,-1,2,2,1,2,-2,-2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,-1,-2,0,2,0,1,1,"An issue in psychology, especially social psychology, whereby many famous studies are now being replicated and are finding different/non significant results, therefore undermining the research in these fields. ",0,0,1,"",1,"UKRN",1,1,7,0.4375,2,0.25,4,0,1,1,1,1,1,1,1,1,1,1
99,"100",531,"TRUE","UKRN01","Full-time","Yes","","4","Year 2","","","Psychology","Yes","Female",-1,0,1,1,1,-1,0,1,1,1,1,1,1,-1,1,-1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,-1,0,1,1,1,0,"A lot of studies are impossible to replicate which is a problem.",0,0,1,"",1,"UKRN",1,1,6,0.375,4,0.5,5,3,1,1,1,1,1,1,1,1,1,1
100,"100",321,"TRUE","UKRN01","Full-time","No","","3","Year 2","","","Psychology","No","Male",2,2,1,2,1,1,1,-1,1,2,1,2,1,1,-1,-1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,2,1,1,1,-2,1,1,1,1,1,"A review of the process and the thoughts regarding the need and the methods of repeating studies.",1,1,1,"",1,"UKRN",1,0,15,0.9375,6,0.75,7,3,1,1,1,1,1,1,1,1,1,1
101,"100",353,"TRUE","UKRN01","Full-time","No","","3","Year 2","","","Psychology BSc","Yes","Male",1,1,2,1,1,0,2,1,1,1,2,2,0,-1,0,-2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,-1,-2,-2,1,2,1,1,1,"The difficulty in replicating original findings of a study e.g. different significances or effects are found on replication.",0,0,1,"",1,"UKRN",1,1,12,0.75,1,0.125,4,0,1,1,1,1,1,1,1,1,1,1
102,"100",340,"TRUE","UKRN01","Full-time","Yes","","3","Year 1","","","Psychology Bsc","Yes","Male",2,2,2,1,-1,2,1,0,-1,-1,2,2,0,2,-2,-2,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,2,0,0,-2,-2,2,2,2,0,NA,"",0,0,1,"",1,"UKRN",1,9999,9,0.5625,4,0.5,5,3,1,1,1,1,1,0,1,1,1,0
103,"100",412,"TRUE","UKRN01","Full-time","No","","3","Year 1","","","Psychology BSc","Yes","Female",1,-1,1,2,0,2,1,1,1,1,-1,1,0,1,-1,-1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,-1,-1,-1,-1,-1,-1,0,NA,"",0,0,1,"",1,"UKRN",1,9999,8,0.5,-4,-0.5,6,5,1,1,1,1,1,0,1,1,1,0
104,"100",374,"TRUE","UKRN01","Full-time","Yes","","4","Year 2","","","Psychology","Yes","Female",2,2,1,0,1,0,1,0,1,0,1,0,1,-1,0,-1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,-1,-1,0,1,1,1,1,"time when the necessity of replicating studies was made focal ",0,0,1,"",1,"UKRN",1,0,8,0.5,2,0.25,5,3,1,1,1,1,1,1,1,1,1,1
105,"100",412,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","BSc Psychology with Placement Year","Yes","Female",2,2,1,1,0,1,1,-1,2,2,1,1,0,-1,1,-1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2,1,1,1,-1,1,0,1,0,NA,"",0,0,1,"",1,"UKRN",1,9999,12,0.75,6,0.75,3,2,1,1,1,1,1,0,1,1,1,0
106,"100",271,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","Psychology","Yes","female",2,2,0,0,1,0,0,-1,1,-1,2,1,1,-1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,-1,-2,0,0,1,0,NA,"",0,0,1,"",1,"UKRN",1,9999,8,0.5,0,0,6,3,1,1,1,1,1,0,1,1,1,0
107,"100",326,"TRUE","UKRN01","Full-time","Yes","","4","Placement Year","","","Psychology","Yes","Female",1,0,2,1,1,1,2,1,2,0,1,1,1,-1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,2,1,0,0,1,1,1,1,"famous and important studies in psychology are not replicating, causing a lot of doubts in psychology research and theory",1,1,1,"",1,"UKRN",1,1,13,0.8125,7,0.875,7,3,1,1,1,1,1,1,1,1,1,1
108,"100",338,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","Psychology","Yes","Female ",2,0,1,1,-1,-1,-1,-1,2,1,-1,2,1,1,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,-1,-1,1,-1,1,1,1,"The idea that many studies done in the past in psychology when repeated do not find the same results ",0,0,1,"The issue could be that a lot of research is conducted on undergrad Psychology students ",1,"UKRN",1,1,4,0.25,4,0.5,3,1,1,1,1,1,1,1,1,1,1,1
109,"100",321,"TRUE","UKRN01","Full-time","No","","3","Year 2","","","BSc Psychology ","Yes","Female",1,1,1,1,1,0,2,2,1,-2,1,2,0,0,-1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,-1,-1,-1,0,1,0,NA,"",0,0,1,"",1,"UKRN",1,9999,10,0.625,0,0,1,7,1,1,1,1,1,0,1,1,1,0
110,"100",489,"TRUE","UKRN01","Full-time","Yes","","4","Year 2","","","Psychology","Yes","Female",-1,1,0,1,1,2,1,1,-1,0,2,2,0,2,-2,-1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,-1,-1,0,2,1,1,1,"difficulty in replicating a study and finding the same results",0,0,1,"",1,"UKRN",1,1,8,0.5,2,0.25,8,4,1,1,1,1,1,1,1,1,1,1
111,"100",341,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","BSc Psychology  ","Yes","Female ",2,1,0,1,1,1,2,0,-1,-1,2,2,0,-1,-1,-1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,-1,0,1,-1,-1,0,1,1,0,NA,"",1,1,1,"",1,"UKRN",1,9999,7,0.4375,0,0,7,1,1,1,1,1,1,0,1,1,1,0
112,"100",292,"TRUE","UKRN01","Full-time","Yes","","4","Year 2","","","Psychology ","Yes","Female",2,2,1,1,1,1,1,1,1,-2,1,2,1,-1,-1,-1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,1,1,1,-1,-2,2,1,1,1,"Being unable to replicate the same results across different studies ",0,1,1,"",1,"UKRN",1,1,10,0.625,2,0.25,8,0,1,1,1,1,1,1,1,1,1,1
113,"100",421,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","Psychology","Yes","female",2,2,0,1,1,1,-1,-1,1,-2,1,2,1,1,-1,-1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,2,0,2,1,-2,2,1,0,0,NA,"",1,0,1,"",1,"UKRN",1,9999,7,0.4375,6,0.75,6,3,1,1,1,1,1,0,1,1,1,0
114,"100",1291,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","PSYCHOLOGY ","Yes","FEMALE",2,1,2,0,0,0,1,1,2,0,1,0,1,-1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,0,1,0,-1,1,1,0,0,NA,"",0,0,0,"",1,"UKRN",1,9999,10,0.625,4,0.5,8,0,1,1,1,1,1,0,1,1,1,0
115,"100",1599,"TRUE","UKRN01","Full-time","No","","3","Year 1","","","Psychology","No","Female",2,2,1,1,1,1,1,1,2,0,1,-1,0,-2,0,-1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,-1,0,1,-1,1,1,0,"When a replicated study shows the complete opposite results than the first one",0,0,1,"",1,"UKRN",1,1,9,0.5625,3,0.375,6,1,1,1,1,1,1,1,1,1,1,1
